lat,lng,intersection,data
40.740944,-74.00537,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-74.005366', 'distance': '0', 'bearing': '71', 'placename': 'New York', 'street1Bearing': '28', 'street2Bearing': '299', 'adminName2': 'New York', 'postalcode': '10014', 'countryCode': 'US', 'street1': '9th Ave', 'street2': 'W 14th St', 'adminName1': 'New York', 'lat': '40.740945'}"
40.76423,-73.725914,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.726054', 'distance': '0.02', 'bearing': '219', 'placename': 'New York', 'street1Bearing': '39', 'street2Bearing': '70', 'adminName2': 'Queens', 'postalcode': '11362', 'countryCode': 'US', 'street1': 'Nassau Blvd', 'street2': 'Horace Harding Expy', 'adminName1': 'New York', 'lat': '40.7641'}"
40.604195,-73.97218,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.972178', 'distance': '0', 'bearing': '89', 'placename': 'New York', 'street1Bearing': '97', 'street2Bearing': '188', 'adminName2': 'Kings', 'postalcode': '11223', 'countryCode': 'US', 'street1': 'Kings Hwy', 'street2': 'McDonald Ave', 'adminName1': 'New York', 'lat': '40.604195'}"
40.713177,-73.91978,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.920764', 'distance': '0.11', 'bearing': '310', 'placename': 'New York', 'street1Bearing': '129', 'street2Bearing': '95', 'adminName2': 'Queens', 'postalcode': '11385', 'countryCode': 'US', 'street1': 'Woodward Ave', 'street2': 'Metropolitan Ave', 'adminName1': 'New York', 'lat': '40.713822'}"
40.642014,-73.9313,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.931293', 'distance': '0', 'bearing': '79', 'placename': 'New York', 'street1Bearing': '84', 'street2Bearing': '175', 'adminName2': 'Kings', 'postalcode': '11203', 'countryCode': 'US', 'street1': 'Ave D', 'street2': 'E 48th St', 'adminName1': 'New York', 'lat': '40.642015'}"
40.834183,-73.87857,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.878565', 'distance': '0', 'bearing': '75', 'placename': 'New York', 'street1Bearing': '114', 'street2Bearing': '349', 'adminName2': 'Bronx', 'postalcode': '10472', 'countryCode': 'US', 'street1': 'E 174th St', 'street2': 'Ward Ave', 'adminName1': 'New York', 'lat': '40.834184'}"
40.69527,-73.90351,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.903504', 'distance': '0', 'bearing': '48', 'placename': 'New York', 'street1Bearing': '36', 'street2Bearing': '126', 'adminName2': 'Queens', 'postalcode': '11385', 'countryCode': 'US', 'street1': 'Covert St', 'street2': 'Wyckoff Ave', 'adminName1': 'New York', 'lat': '40.695274'}"
40.74376,-73.90003,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.900029', 'distance': '0', 'bearing': '20', 'placename': 'New York', 'street1Bearing': '196', 'street2Bearing': '115', 'adminName2': 'Queens', 'postalcode': '11377', 'countryCode': 'US', 'street1': '65th St', 'street2': 'Woodside Ave', 'adminName1': 'New York', 'lat': '40.743762'}"
40.63659,-73.994736,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.994734', 'distance': '0', 'bearing': '37', 'placename': 'New York', 'street1Bearing': '185', 'street2Bearing': '128', 'adminName2': 'Kings', 'postalcode': '11219', 'countryCode': 'US', 'street1': 'New Utrecht Ave', 'street2': '49th St', 'adminName1': 'New York', 'lat': '40.636592'}"
40.740376,-74.009224,True,"{'mtfcc1': 'S1200', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-74.009417', 'distance': '0.02', 'bearing': '301', 'placename': 'New York', 'street1Bearing': '15', 'street2Bearing': '274', 'adminName2': 'New York', 'postalcode': '', 'countryCode': 'US', 'street1': 'Lincoln Hwy', 'street2': 'Bloomfield St', 'adminName1': 'New York', 'lat': '40.740467'}"
40.85507,-73.86771,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.867703', 'distance': '0.06', 'bearing': '179', 'placename': 'New York', 'street1Bearing': '1', 'street2Bearing': '80', 'adminName2': 'Bronx', 'postalcode': '10462', 'countryCode': 'US', 'street1': 'White Plains Rd', 'street2': 'Lydig Ave', 'adminName1': 'New York', 'lat': '40.854493'}"
40.676113,-73.84883,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.848824', 'distance': '0', 'bearing': '77', 'placename': 'New York', 'street1Bearing': '79', 'street2Bearing': '159', 'adminName2': 'Queens', 'postalcode': '11417', 'countryCode': 'US', 'street1': 'Sutter Ave', 'street2': '88th St', 'adminName1': 'New York', 'lat': '40.676114'}"
40.750195,-73.939835,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.939825', 'distance': '0', 'bearing': '82', 'placename': 'New York', 'street1Bearing': '119', 'street2Bearing': '214', 'adminName2': 'Queens', 'postalcode': '11101', 'countryCode': 'US', 'street1': 'Queens Plz S', 'street2': '27th St', 'adminName1': 'New York', 'lat': '40.750196'}"
40.83175,-73.89885,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.898842', 'distance': '0', 'bearing': '80', 'placename': 'New York', 'street1Bearing': '348', 'street2Bearing': '82', 'adminName2': 'Bronx', 'postalcode': '10459', 'countryCode': 'US', 'street1': 'Union Ave', 'street2': 'Jennings St', 'adminName1': 'New York', 'lat': '40.831751'}"
40.629196,-74.03166,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-74.031658', 'distance': '0', 'bearing': '26', 'placename': 'New York', 'street1Bearing': '197', 'street2Bearing': '107', 'adminName2': 'Kings', 'postalcode': '11209', 'countryCode': 'US', 'street1': 'Ridge Blvd', 'street2': '79th St', 'adminName1': 'New York', 'lat': '40.629199'}"
40.752995,-73.99541,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.996304', 'distance': '0.09', 'bearing': '300', 'placename': 'New York', 'street1Bearing': '299', 'street2Bearing': '28', 'adminName2': 'New York', 'postalcode': '10001', 'countryCode': 'US', 'street1': 'W 34th St', 'street2': '9th Ave', 'adminName1': 'New York', 'lat': '40.753389'}"
40.6097,-74.02479,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-74.024775', 'distance': '0', 'bearing': '154', 'placename': 'New York', 'street1Bearing': '194', 'street2Bearing': '107', 'adminName2': 'Kings', 'postalcode': '11228', 'countryCode': 'US', 'street1': '7th Ave', 'street2': 'Poly Pl', 'adminName1': 'New York', 'lat': '40.609676'}"
40.649452,-73.94077,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.940764', 'distance': '0', 'bearing': '66', 'placename': 'New York', 'street1Bearing': '85', 'street2Bearing': '175', 'adminName2': 'Kings', 'postalcode': '11203', 'countryCode': 'US', 'street1': 'Snyder Ave', 'street2': 'E 39th St', 'adminName1': 'New York', 'lat': '40.649454'}"
40.85394,-73.91468,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.914675', 'distance': '0', 'bearing': '51', 'placename': 'New York', 'street1Bearing': '33', 'street2Bearing': '292', 'adminName2': 'Bronx', 'postalcode': '10453', 'countryCode': 'US', 'street1': 'Loring Pl S', 'street2': 'W Burnside Ave', 'adminName1': 'New York', 'lat': '40.853943'}"
40.64663,-73.95566,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.955652', 'distance': '0', 'bearing': '80', 'placename': 'New York', 'street1Bearing': '86', 'street2Bearing': '159', 'adminName2': 'Kings', 'postalcode': '11226', 'countryCode': 'US', 'street1': 'Tilden Ave', 'street2': 'Bedford Ave', 'adminName1': 'New York', 'lat': '40.646631'}"
40.836468,-73.85326,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.853222', 'distance': '0.02', 'bearing': '172', 'placename': 'New York', 'street1Bearing': '351', 'street2Bearing': '81', 'adminName2': 'Bronx', 'postalcode': '10462', 'countryCode': 'US', 'street1': 'Purdy St', 'street2': 'Starling Ave', 'adminName1': 'New York', 'lat': '40.836256'}"
40.704147,-73.807594,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.807584', 'distance': '0', 'bearing': '97', 'placename': 'New York', 'street1Bearing': '70', 'street2Bearing': '160', 'adminName2': 'Queens', 'postalcode': '11435', 'countryCode': 'US', 'street1': '89th Ave', 'street2': '148th St', 'adminName1': 'New York', 'lat': '40.704146'}"
40.819363,-73.893074,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.893067', 'distance': '0', 'bearing': '79', 'placename': 'New York', 'street1Bearing': '38', 'street2Bearing': '308', 'adminName2': 'Bronx', 'postalcode': '10459', 'countryCode': 'US', 'street1': 'Southern Blvd', 'street2': 'Barretto St', 'adminName1': 'New York', 'lat': '40.819364'}"
40.74603,-73.913376,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.913373', 'distance': '0', 'bearing': '66', 'placename': 'New York', 'street1Bearing': '98', 'street2Bearing': '188', 'adminName2': 'Queens', 'postalcode': '11377', 'countryCode': 'US', 'street1': 'Skillman Ave', 'street2': '51st St', 'adminName1': 'New York', 'lat': '40.746031'}"
40.759678,-73.83236,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.832349', 'distance': '0', 'bearing': '83', 'placename': 'New York', 'street1Bearing': '67', 'street2Bearing': '158', 'adminName2': 'Queens', 'postalcode': '11354', 'countryCode': 'US', 'street1': '39th Ave', 'street2': 'Prince St', 'adminName1': 'New York', 'lat': '40.759679'}"
40.65082,-73.87055,False,
40.63868,-73.91682,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.916809', 'distance': '0', 'bearing': '76', 'placename': 'New York', 'street1Bearing': '55', 'street2Bearing': '139', 'adminName2': 'Kings', 'postalcode': '11236', 'countryCode': 'US', 'street1': 'Farragut Rd', 'street2': 'E 80th St', 'adminName1': 'New York', 'lat': '40.638682'}"
40.8188,-73.95603,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.956023', 'distance': '0', 'bearing': '69', 'placename': 'New York', 'street1Bearing': '28', 'street2Bearing': '299', 'adminName2': 'New York', 'postalcode': '10027', 'countryCode': 'US', 'street1': 'Broadway', 'street2': 'W 133rd St', 'adminName1': 'New York', 'lat': '40.818802'}"
40.66665,-73.88206,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.881656', 'distance': '0.04', 'bearing': '60', 'placename': 'New York', 'street1Bearing': '61', 'street2Bearing': '151', 'adminName2': 'Kings', 'postalcode': '11208', 'countryCode': 'US', 'street1': 'New Lots Ave', 'street2': 'Elton St', 'adminName1': 'New York', 'lat': '40.666823'}"
40.67529,-73.90664,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.906203', 'distance': '0.04', 'bearing': '92', 'placename': 'New York', 'street1Bearing': '94', 'street2Bearing': '184', 'adminName2': 'Kings', 'postalcode': '11233', 'countryCode': 'US', 'street1': 'Pacific St', 'street2': 'Sackman St', 'adminName1': 'New York', 'lat': '40.675273'}"
40.830135,-73.891884,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.891876', 'distance': '0', 'bearing': '71', 'placename': 'New York', 'street1Bearing': '90', 'street2Bearing': '0', 'adminName2': 'Bronx', 'postalcode': '10459', 'countryCode': 'US', 'street1': 'Freeman St', 'street2': 'Southern Blvd', 'adminName1': 'New York', 'lat': '40.830137'}"
40.696617,-73.73227,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.732264', 'distance': '0', 'bearing': '56', 'placename': 'New York', 'street1Bearing': '201', 'street2Bearing': '112', 'adminName2': 'Queens', 'postalcode': '11411', 'countryCode': 'US', 'street1': '227th St', 'street2': '115th Rd', 'adminName1': 'New York', 'lat': '40.69662'}"
40.669334,-73.87381,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.8738', 'distance': '0', 'bearing': '82', 'placename': 'New York', 'street1Bearing': '78', 'street2Bearing': '167', 'adminName2': 'Kings', 'postalcode': '11208', 'countryCode': 'US', 'street1': 'Dumont Ave', 'street2': 'Fountain Ave', 'adminName1': 'New York', 'lat': '40.669335'}"
40.909603,-73.89948,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.899611', 'distance': '0.01', 'bearing': '265', 'placename': 'New York', 'street1Bearing': '269', 'street2Bearing': '11', 'adminName2': 'Bronx', 'postalcode': '10471', 'countryCode': 'US', 'street1': 'W 261st St', 'street2': 'Fieldston Rd', 'adminName1': 'New York', 'lat': '40.909596'}"
40.76411,-73.95908,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.958781', 'distance': '0.03', 'bearing': '117', 'placename': 'New York', 'street1Bearing': '119', 'street2Bearing': '29', 'adminName2': 'New York', 'postalcode': '10065', 'countryCode': 'US', 'street1': 'E 66th St', 'street2': '1st Ave', 'adminName1': 'New York', 'lat': '40.76399'}"
40.864464,-73.8245,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.824244', 'distance': '0.04', 'bearing': '33', 'placename': 'New York', 'street1Bearing': '34', 'street2Bearing': '119', 'adminName2': 'Bronx', 'postalcode': '10475', 'countryCode': 'US', 'street1': 'Hutchinson River Pkwy E', 'street2': 'Einstein Loop S', 'adminName1': 'New York', 'lat': '40.864762'}"
40.679516,-73.90458,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.904568', 'distance': '0', 'bearing': '96', 'placename': 'New York', 'street1Bearing': '81', 'street2Bearing': '126', 'adminName2': 'Kings', 'postalcode': '11233', 'countryCode': 'US', 'street1': 'Somers St', 'street2': 'Broadway', 'adminName1': 'New York', 'lat': '40.679515'}"
40.68559,-73.916885,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.917701', 'distance': '0.07', 'bearing': '261', 'placename': 'New York', 'street1Bearing': '81', 'street2Bearing': '171', 'adminName2': 'Kings', 'postalcode': '11233', 'countryCode': 'US', 'street1': 'Halsey St', 'street2': 'Saratoga Ave', 'adminName1': 'New York', 'lat': '40.6855'}"
40.84153,-73.87239,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1100', 'adminCode1': 'NY', 'lng': '-73.872253', 'distance': '0.01', 'bearing': '55', 'placename': 'New York', 'street1Bearing': '29', 'street2Bearing': '10', 'adminName2': 'Bronx', 'postalcode': '', 'countryCode': 'US', 'street1': 'Morris Park Ave', 'street2': 'Bronx River Pkwy', 'adminName1': 'New York', 'lat': '40.841601'}"
40.771515,-73.93128,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.931278', 'distance': '0', 'bearing': '56', 'placename': 'New York', 'street1Bearing': '210', 'street2Bearing': '107', 'adminName2': 'Queens', 'postalcode': '11102', 'countryCode': 'US', 'street1': '12th St', 'street2': 'Welling Ct', 'adminName1': 'New York', 'lat': '40.771516'}"
40.745224,-73.921135,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.921132', 'distance': '0', 'bearing': '89', 'placename': 'New York', 'street1Bearing': '98', 'street2Bearing': '188', 'adminName2': 'Queens', 'postalcode': '11104', 'countryCode': 'US', 'street1': '43rd Ave', 'street2': '43rd St', 'adminName1': 'New York', 'lat': '40.745224'}"
40.567535,-74.11904,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-74.119036', 'distance': '0', 'bearing': '108', 'placename': 'New York', 'street1Bearing': '128', 'street2Bearing': '214', 'adminName2': 'Richmond', 'postalcode': '10306', 'countryCode': 'US', 'street1': 'Cannon Blvd', 'street2': '10th St', 'adminName1': 'New York', 'lat': '40.567534'}"
40.754513,-73.8776,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.877598', 'distance': '0', 'bearing': '89', 'placename': 'New York', 'street1Bearing': '82', 'street2Bearing': '172', 'adminName2': 'Queens', 'postalcode': '11372', 'countryCode': 'US', 'street1': '34th Ave', 'street2': '90th St', 'adminName1': 'New York', 'lat': '40.754513'}"
40.759644,-73.929474,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.9301', 'distance': '0.1', 'bearing': '211', 'placename': 'New York', 'street1Bearing': '211', 'street2Bearing': '121', 'adminName2': 'Queens', 'postalcode': '11106', 'countryCode': 'US', 'street1': '29th St', 'street2': '35th Ave', 'adminName1': 'New York', 'lat': '40.75888'}"
40.759487,-73.969734,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.970081', 'distance': '0.03', 'bearing': '297', 'placename': 'New York', 'street1Bearing': '119', 'street2Bearing': '28', 'adminName2': 'New York', 'postalcode': '10022', 'countryCode': 'US', 'street1': 'E 55th St', 'street2': 'Lexington Ave', 'adminName1': 'New York', 'lat': '40.759625'}"
40.754776,-73.892815,True,"{'mtfcc1': 'S1200', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.892803', 'distance': '0', 'bearing': '77', 'placename': 'New York', 'street1Bearing': '82', 'street2Bearing': '172', 'adminName2': 'Queens', 'postalcode': '11372', 'countryCode': 'US', 'street1': 'Northern Blvd', 'street2': '74th St', 'adminName1': 'New York', 'lat': '40.754778'}"
40.682655,-73.910034,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.910067', 'distance': '0', 'bearing': '319', 'placename': 'New York', 'street1Bearing': '126', 'street2Bearing': '78', 'adminName2': 'Kings', 'postalcode': '11207', 'countryCode': 'US', 'street1': 'Broadway', 'street2': 'Chauncey St', 'adminName1': 'New York', 'lat': '40.682684'}"
40.626568,-73.970924,True,"{'mtfcc1': 'S1200', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.970922', 'distance': '0', 'bearing': '37', 'placename': 'New York', 'street1Bearing': '172', 'street2Bearing': '82', 'adminName2': 'Kings', 'postalcode': '', 'countryCode': 'US', 'street1': 'Ocean Pkwy', 'street2': 'Ave I', 'adminName1': 'New York', 'lat': '40.62657'}"
40.808903,-73.93835,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.938338', 'distance': '0', 'bearing': '89', 'placename': 'New York', 'street1Bearing': '119', 'street2Bearing': '28', 'adminName2': 'New York', 'postalcode': '10037', 'countryCode': 'US', 'street1': 'E 130th St', 'street2': 'Madison Ave', 'adminName1': 'New York', 'lat': '40.808903'}"
40.74757,-73.98254,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.982957', 'distance': '0.04', 'bearing': '301', 'placename': 'New York', 'street1Bearing': '117', 'street2Bearing': '28', 'adminName2': 'New York', 'postalcode': '10016', 'countryCode': 'US', 'street1': 'E 34th St', 'street2': 'Madison Ave', 'adminName1': 'New York', 'lat': '40.747765'}"
40.827938,-73.91438,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.91476', 'distance': '0.05', 'bearing': '216', 'placename': 'New York', 'street1Bearing': '29', 'street2Bearing': '117', 'adminName2': 'Bronx', 'postalcode': '10456', 'countryCode': 'US', 'street1': 'Teller Ave', 'street2': 'E 164th St', 'adminName1': 'New York', 'lat': '40.827556'}"
40.851093,-73.93244,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.932433', 'distance': '0', 'bearing': '69', 'placename': 'New York', 'street1Bearing': '28', 'street2Bearing': '299', 'adminName2': 'New York', 'postalcode': '10033', 'countryCode': 'US', 'street1': 'St Nicholas Ave', 'street2': 'W 184th St', 'adminName1': 'New York', 'lat': '40.851095'}"
40.764996,-73.976715,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.976703', 'distance': '0', 'bearing': '89', 'placename': 'New York', 'street1Bearing': '299', 'street2Bearing': '29', 'adminName2': 'New York', 'postalcode': '10019', 'countryCode': 'US', 'street1': 'W 58th St', 'street2': '6th Ave', 'adminName1': 'New York', 'lat': '40.764996'}"
40.779247,-73.947044,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.947508', 'distance': '0.04', 'bearing': '298', 'placename': 'New York', 'street1Bearing': '119', 'street2Bearing': '29', 'adminName2': 'New York', 'postalcode': '10128', 'countryCode': 'US', 'street1': 'E 90th St', 'street2': '1st Ave', 'adminName1': 'New York', 'lat': '40.779438'}"
40.669594,-73.93107,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.931033', 'distance': '0.02', 'bearing': '11', 'placename': 'New York', 'street1Bearing': '183', 'street2Bearing': '94', 'adminName2': 'Kings', 'postalcode': '11213', 'countryCode': 'US', 'street1': 'Utica Ave', 'street2': 'Lincoln Pl', 'adminName1': 'New York', 'lat': '40.669738'}"
40.67903,-73.9246,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.924593', 'distance': '0', 'bearing': '69', 'placename': 'New York', 'street1Bearing': '94', 'street2Bearing': '183', 'adminName2': 'Kings', 'postalcode': '11233', 'countryCode': 'US', 'street1': 'Fulton St', 'street2': 'Buffalo Ave', 'adminName1': 'New York', 'lat': '40.679032'}"
40.685356,-73.79723,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.797225', 'distance': '0', 'bearing': '51', 'placename': 'New York', 'street1Bearing': '69', 'street2Bearing': '159', 'adminName2': 'Queens', 'postalcode': '11436', 'countryCode': 'US', 'street1': 'Linden Blvd', 'street2': '146th St', 'adminName1': 'New York', 'lat': '40.685359'}"
40.67834,-73.95521,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.955195', 'distance': '0', 'bearing': '75', 'placename': 'New York', 'street1Bearing': '105', 'street2Bearing': '195', 'adminName2': 'Kings', 'postalcode': '11238', 'countryCode': 'US', 'street1': 'Pacific St', 'street2': 'Franklin Ave', 'adminName1': 'New York', 'lat': '40.678343'}"
40.67909,-73.90829,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.90828', 'distance': '0', 'bearing': '97', 'placename': 'New York', 'street1Bearing': '81', 'street2Bearing': '171', 'adminName2': 'Kings', 'postalcode': '11233', 'countryCode': 'US', 'street1': 'Somers St', 'street2': 'Mother Gaston Blvd', 'adminName1': 'New York', 'lat': '40.679089'}"
40.74218,-73.850876,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.850869', 'distance': '0', 'bearing': '89', 'placename': 'New York', 'street1Bearing': '68', 'street2Bearing': '158', 'adminName2': 'Queens', 'postalcode': '11368', 'countryCode': 'US', 'street1': '55th Ave', 'street2': '111th St', 'adminName1': 'New York', 'lat': '40.74218'}"
40.712784,-73.7833,True,"{'mtfcc1': 'S1200', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.783561', 'distance': '0.02', 'bearing': '249', 'placename': 'New York', 'street1Bearing': '72', 'street2Bearing': '160', 'adminName2': 'Queens', 'postalcode': '11432', 'countryCode': 'US', 'street1': 'Hillside Ave', 'street2': '179th Pl', 'adminName1': 'New York', 'lat': '40.712711'}"
40.68951,-73.948044,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.948039', 'distance': '0', 'bearing': '75', 'placename': 'New York', 'street1Bearing': '81', 'street2Bearing': '171', 'adminName2': 'Kings', 'postalcode': '11216', 'countryCode': 'US', 'street1': 'Clifton Pl', 'street2': 'Marcy Ave', 'adminName1': 'New York', 'lat': '40.689511'}"
40.765213,-73.91394,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.913701', 'distance': '0.04', 'bearing': '34', 'placename': 'New York', 'street1Bearing': '211', 'street2Bearing': '121', 'adminName2': 'Queens', 'postalcode': '11103', 'countryCode': 'US', 'street1': 'Steinway St', 'street2': '28th Ave', 'adminName1': 'New York', 'lat': '40.76548'}"
40.847855,-73.895584,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.89557', 'distance': '0.01', 'bearing': '168', 'placename': 'New York', 'street1Bearing': '19', 'street2Bearing': '108', 'adminName2': 'Bronx', 'postalcode': '10457', 'countryCode': 'US', 'street1': '3rd Ave', 'street2': 'E 178th St', 'adminName1': 'New York', 'lat': '40.847802'}"
40.804417,-73.955376,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.955368', 'distance': '0', 'bearing': '63', 'placename': 'New York', 'street1Bearing': '28', 'street2Bearing': '299', 'adminName2': 'New York', 'postalcode': '10026', 'countryCode': 'US', 'street1': 'Frederick Douglass Blvd', 'street2': 'W 116th St', 'adminName1': 'New York', 'lat': '40.80442'}"
40.749695,-73.93618,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1200', 'adminCode1': 'NY', 'lng': '-73.936161', 'distance': '0', 'bearing': '145', 'placename': 'New York', 'street1Bearing': '122', 'street2Bearing': '40', 'adminName2': 'Queens', 'postalcode': '11101', 'countryCode': 'US', 'street1': '41st Ave', 'street2': 'Northern Blvd', 'adminName1': 'New York', 'lat': '40.749674'}"
40.628353,-73.9767,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.976696', 'distance': '0', 'bearing': '71', 'placename': 'New York', 'street1Bearing': '59', 'street2Bearing': '173', 'adminName2': 'Kings', 'postalcode': '11230', 'countryCode': 'US', 'street1': 'Parkville Ave', 'street2': 'McDonald Ave', 'adminName1': 'New York', 'lat': '40.628354'}"
