,,,,,,,,total,train,val
0.8,0.4,0.7000000000000001,0.4,0.9,0.4,0.9,0.7000000000000001,0.8745320979676949,0.9084227598640391,0.750982552765261
0.5,0.6000000000000001,0.7000000000000001,0.9,0.4,0.9,0.7000000000000001,0.8,0.8738472407120799,0.9076237292855028,0.750938896799314
0.4,0.7000000000000001,0.6000000000000001,0.5,0.8,0.7000000000000001,0.5,0.7000000000000001,0.8766091732939219,0.9109459111104088,0.7509194808213132
0.7000000000000001,0.5,0.6000000000000001,0.5,0.7000000000000001,0.4,0.7000000000000001,0.5,0.8735505514544951,0.9071073178645774,0.750906144074836
0.5,0.9,0.9,0.6000000000000001,0.7000000000000001,0.8,0.6000000000000001,0.5,0.8783889190763635,0.9131863383373743,0.750899909259377
0.5,0.7000000000000001,0.9,0.9,0.9,0.7000000000000001,0.8,0.5,0.8797024931821305,0.914838696475792,0.750890385627365
0.6000000000000001,0.9,0.5,0.5,0.4,0.4,0.8,0.4,0.8729748396184577,0.9065432939657574,0.7508773545347315
0.5,0.8,0.5,0.6000000000000001,0.5,0.8,0.6000000000000001,0.6000000000000001,0.8758725726520818,0.9100395115755484,0.7508441098822415
0.4,0.4,0.5,0.8,0.7000000000000001,0.4,0.7000000000000001,0.6000000000000001,0.8727595748042296,0.9062333899875359,0.7508341841816691
0.4,0.6000000000000001,0.7000000000000001,0.6000000000000001,0.4,0.5,0.6000000000000001,0.9,0.8723772424500988,0.9058147514079927,0.7507889633833037
0.5,0.4,0.7000000000000001,0.9,0.7000000000000001,0.9,0.4,0.7000000000000001,0.8733321696137866,0.9069846686860751,0.7507060091623584
0.4,0.6000000000000001,0.8,0.6000000000000001,0.7000000000000001,0.9,0.4,0.5,0.8744418255120741,0.9082820778846916,0.7506852126739224
0.7000000000000001,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.4,0.6000000000000001,0.8764888447816624,0.910873008922918,0.7506065121682165
0.4,0.9,0.4,0.4,0.7000000000000001,0.4,0.6000000000000001,0.5,0.8756643478785424,0.9098373680167918,0.750606481596558
0.5,0.7000000000000001,0.5,0.4,0.7000000000000001,0.4,0.9,0.8,0.8755386681509,0.9096811844447535,0.750599751887287
0.4,0.5,0.9,0.9,0.8,0.9,0.8,0.5,0.8752391881681558,0.9093126138228637,0.7505693300713037
0.7000000000000001,0.7000000000000001,0.8,0.9,0.6000000000000001,0.9,0.6000000000000001,0.7000000000000001,0.8774093745337324,0.9120510910989678,0.7505192841695386
0.5,0.9,0.9,0.7000000000000001,0.4,0.9,0.4,0.5,0.8745743850016685,0.9086443433486269,0.7505098972213369
0.5,0.9,0.9,0.7000000000000001,0.4,0.9,0.5,0.5,0.8753939753060753,0.9096738287309913,0.7505098972213369
0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.4,0.4,0.8745326144032123,0.9084408320391187,0.7505063548751036
0.7000000000000001,0.9,0.9,0.5,0.6000000000000001,0.8,0.6000000000000001,0.4,0.8764405457590068,0.9108745576429376,0.7503576441499166
0.4,0.9,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.9,0.9,0.8,0.8782308902082776,0.9131274986139432,0.7503412694500348
0.8,0.4,0.8,0.5,0.8,0.4,0.6000000000000001,0.5,0.8720206268694317,0.9054347191080349,0.7503161049053216
0.7000000000000001,0.5,0.6000000000000001,0.5,0.9,0.6000000000000001,0.9,0.6000000000000001,0.8769607435732656,0.9115527850471544,0.7502584113559105
0.6000000000000001,0.6000000000000001,0.9,0.7000000000000001,0.7000000000000001,0.5,0.5,0.5,0.8752033670643556,0.9093458580434688,0.7502563739844226
0.5,0.8,0.5,0.6000000000000001,0.8,0.8,0.4,0.5,0.8762614156282678,0.9106778190459333,0.7502445788566602
0.7000000000000001,0.7000000000000001,0.9,0.8,0.7000000000000001,0.5,0.4,0.5,0.8768130827331121,0.9113755169011434,0.7502255782552816
0.6000000000000001,0.9,0.4,0.6000000000000001,0.4,0.4,0.9,0.5,0.8738999699200962,0.9078765986971232,0.7501923512711596
0.5,0.7000000000000001,0.8,0.8,0.5,0.7000000000000001,0.9,0.9,0.8765226188135834,0.911024965817904,0.7501683785047529
0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.9,0.8758426941933113,0.9103228495391491,0.75016835278799
0.6000000000000001,0.8,0.4,0.6000000000000001,0.9,0.9,0.9,0.6000000000000001,0.8789351800582312,0.9140564645224579,0.7501640328669636
0.4,0.5,0.9,0.8,0.5,0.9,0.5,0.4,0.873019552830393,0.9066360311281065,0.7501233467142548
0.4,0.9,0.7000000000000001,0.7000000000000001,0.9,0.9,0.7000000000000001,0.9,0.8797451129611988,0.9150848406967446,0.7501199471457017
0.7000000000000001,0.4,0.4,0.7000000000000001,0.7000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.8725444070827477,0.9061431064977131,0.7501142315403431
0.4,0.5,0.8,0.6000000000000001,0.7000000000000001,0.9,0.9,0.5,0.8745027307526634,0.9085120907386687,0.7500711729546332
0.5,0.8,0.6000000000000001,0.4,0.6000000000000001,0.5,0.4,0.9,0.8744968793107325,0.9085085745135972,0.7500558379271696
0.4,0.8,0.5,0.4,0.4,0.6000000000000001,0.9,0.4,0.8737977647616727,0.9077958468605767,0.7500018400164863
0.7000000000000001,0.5,0.4,0.4,0.8,0.5,0.7000000000000001,0.6000000000000001,0.8738303650101562,0.9076850502274039,0.7500011071227058
0.7000000000000001,0.7000000000000001,0.7000000000000001,0.8,0.9,0.7000000000000001,0.4,0.9,0.8799411375855393,0.9153954803076751,0.7498622929120822
0.4,0.4,0.6000000000000001,0.4,0.7000000000000001,0.9,0.8,0.6000000000000001,0.8724930984469585,0.9061442889045105,0.7498517073040656
0.5,0.4,0.9,0.5,0.5,0.9,0.7000000000000001,0.9,0.870528804250834,0.9036780378511096,0.7498473309225062
0.4,0.9,0.6000000000000001,0.5,0.9,0.9,0.9,0.6000000000000001,0.8786574253502272,0.9137872889212396,0.7498451872267426
0.7000000000000001,0.6000000000000001,0.7000000000000001,0.9,0.6000000000000001,0.7000000000000001,0.6000000000000001,0.7000000000000001,0.8764457344466187,0.9110143187508633,0.7498246697096296
0.5,0.9,0.8,0.9,0.4,0.9,0.8,0.9,0.8760735291910784,0.9107022490149794,0.7498105599954006
0.6000000000000001,0.4,0.7000000000000001,0.9,0.9,0.7000000000000001,0.6000000000000001,0.9,0.8764598358500724,0.9111412383329334,0.7497943462987029
0.6000000000000001,0.4,0.5,0.6000000000000001,0.8,0.5,0.6000000000000001,0.7000000000000001,0.8728449642028969,0.9066107343914576,0.749753836227578
0.7000000000000001,0.5,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.8,0.5,0.4,0.8752796337150021,0.9096066882194227,0.7495962466960508
0.5,0.5,0.5,0.4,0.9,0.5,0.7000000000000001,0.8,0.8747930618341451,0.9090109743274065,0.7495343752529802
0.8,0.9,0.8,0.7000000000000001,0.4,0.4,0.8,0.8,0.8755889412295756,0.9101745750568198,0.7494864968019525
0.4,0.8,0.6000000000000001,0.9,0.8,0.8,0.5,0.9,0.8780708798973825,0.9131468651252422,0.7494598491598539
0.4,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.8,0.8,0.9,0.876980513468925,0.9117813917817094,0.7494433160885648
0.9,0.9,0.8,0.7000000000000001,0.4,0.4,0.5,0.6000000000000001,0.8756637916946689,0.9102874928150251,0.7494109037156975
0.6000000000000001,0.9,0.4,0.5,0.5,0.6000000000000001,0.8,0.8,0.8754347213979979,0.9098598816259007,0.7493626941115321
0.8,0.8,0.7000000000000001,0.4,0.6000000000000001,0.5,0.8,0.6000000000000001,0.8762489905690984,0.9108862610519458,0.7493483824865401
0.7000000000000001,0.4,0.4,0.4,0.9,0.8,0.5,0.8,0.8745330356583795,0.9088358229298159,0.7493350118260825
0.9,0.8,0.7000000000000001,0.5,0.8,0.6000000000000001,0.4,0.8,0.877157482625127,0.9120369381100253,0.749310292877195
0.4,0.5,0.6000000000000001,0.6000000000000001,0.8,0.9,0.9,0.7000000000000001,0.874756378579151,0.9090277602448291,0.7492829205947825
0.7000000000000001,0.4,0.6000000000000001,0.9,0.5,0.6000000000000001,0.6000000000000001,0.7000000000000001,0.8733700800032951,0.9073900533755048,0.749274946995829
0.8,0.4,0.8,0.6000000000000001,0.7000000000000001,0.4,0.8,0.7000000000000001,0.8732717461827029,0.9072918417018168,0.7491737262017513
0.4,0.7000000000000001,0.4,0.8,0.6000000000000001,0.4,0.4,0.5,0.8730787758588584,0.9069536457383934,0.749150447879544
0.6000000000000001,0.9,0.4,0.9,0.7000000000000001,0.4,0.9,0.7000000000000001,0.8772761315202383,0.9122342955029309,0.74911700165662
0.7000000000000001,0.6000000000000001,0.9,0.9,0.8,0.6000000000000001,0.4,0.9,0.8766531357764404,0.9114627145859027,0.749073151587601
0.6000000000000001,0.5,0.4,0.4,0.5,0.8,0.4,0.6000000000000001,0.8715565772818605,0.9050616312756303,0.7490703860510459
0.9,0.8,0.9,0.5,0.8,0.5,0.5,0.7000000000000001,0.87683262360693,0.9116897154728896,0.7490669649440648
0.7000000000000001,0.7000000000000001,0.9,0.4,0.6000000000000001,0.6000000000000001,0.9,0.9,0.8767132023864251,0.9115825164552545,0.7488957421993853
0.9,0.6000000000000001,0.8,0.7000000000000001,0.9,0.4,0.8,0.5,0.8766408712834924,0.9115066599073489,0.7488357487031031
0.4,0.6000000000000001,0.4,0.8,0.5,0.6000000000000001,0.8,0.6000000000000001,0.873872530510065,0.908032526627072,0.7488230574504031
0.6000000000000001,0.4,0.6000000000000001,0.9,0.8,0.9,0.4,0.8,0.8733783685223421,0.9075157448402096,0.7488138258912458
0.4,0.5,0.6000000000000001,0.4,0.5,0.5,0.8,0.9,0.8713847360495743,0.9049223076961119,0.7487642829581199
0.5,0.8,0.4,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.6000000000000001,0.8770342289666437,0.9120247494407978,0.7487397730748961
0.4,0.9,0.5,0.4,0.8,0.8,0.5,0.5,0.876990814790005,0.9119734596354708,0.7487268025306538
0.4,0.9,0.4,0.5,0.4,0.5,0.4,0.8,0.8718854891280016,0.9057213205999779,0.7486919260214113
0.7000000000000001,0.9,0.6000000000000001,0.9,0.9,0.8,0.5,0.8,0.8813845294111742,0.9175024301960627,0.7486866571653797
0.5,0.4,0.9,0.9,0.7000000000000001,0.7000000000000001,0.6000000000000001,0.4,0.8734734943508319,0.9076732223355862,0.7486618651943465
0.6000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.9,0.7000000000000001,0.8,0.4,0.8764206388333637,0.911277017744813,0.7486477835794298
0.6000000000000001,0.9,0.4,0.4,0.7000000000000001,0.5,0.5,0.6000000000000001,0.8766500954986294,0.9115687358492858,0.7486337909918972
0.9,0.7000000000000001,0.8,0.4,0.8,0.8,0.5,0.6000000000000001,0.8779011439198875,0.9131404098683339,0.7486328503981228
0.6000000000000001,0.5,0.6000000000000001,0.8,0.6000000000000001,0.8,0.4,0.6000000000000001,0.8740991787547454,0.9083682274744389,0.7486190232903062
0.4,0.6000000000000001,0.7000000000000001,0.9,0.5,0.7000000000000001,0.7000000000000001,0.9,0.8744597817631723,0.9088226122317031,0.7486132944987103
0.5,0.9,0.5,0.8,0.6000000000000001,0.4,0.9,0.5,0.875538842301249,0.9101808643071189,0.7486019074371413
0.6000000000000001,0.4,0.4,0.8,0.8,0.9,0.7000000000000001,0.7000000000000001,0.8734600093912112,0.9076883907373711,0.7485334378876498
0.5,0.4,0.5,0.7000000000000001,0.9,0.8,0.4,0.6000000000000001,0.8737478738036789,0.9080644763399139,0.7484754386230478
0.7000000000000001,0.7000000000000001,0.9,0.8,0.7000000000000001,0.9,0.6000000000000001,0.4,0.8774461452830186,0.9126137647241906,0.7484533402626228
0.6000000000000001,0.7000000000000001,0.9,0.7000000000000001,0.5,0.9,0.5,0.9,0.8753638754076529,0.9100012497993843,0.7484412635148884
0.5,0.5,0.6000000000000001,0.7000000000000001,0.5,0.5,0.6000000000000001,0.4,0.8713529689700398,0.9049705882361148,0.7484115505936175
0.4,0.4,0.4,0.6000000000000001,0.8,0.6000000000000001,0.7000000000000001,0.4,0.8717755226157992,0.9056056826797747,0.7484007511976717
0.6000000000000001,0.5,0.5,0.4,0.9,0.7000000000000001,0.7000000000000001,0.8,0.8762134150496445,0.9110854364746918,0.7483729355026895
0.7000000000000001,0.7000000000000001,0.5,0.6000000000000001,0.9,0.5,0.4,0.6000000000000001,0.8773858607573509,0.9125658783876878,0.7483419926260111
0.5,0.5,0.5,0.4,0.6000000000000001,0.4,0.8,0.9,0.8713079901290914,0.9049323599029336,0.748338472676699
0.9,0.6000000000000001,0.6000000000000001,0.4,0.8,0.4,0.8,0.6000000000000001,0.8746682193666584,0.9091589683332107,0.7483151419540991
0.5,0.5,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.9,0.5,0.8727975211529213,0.9068152004210367,0.7482910957484088
0.5,0.4,0.9,0.9,0.7000000000000001,0.5,0.6000000000000001,0.9,0.8729451758596098,0.9071086437186735,0.7482657013890285
0.5,0.5,0.5,0.8,0.9,0.8,0.6000000000000001,0.6000000000000001,0.8768042280129307,0.9118589792819165,0.7482472391624979
0.5,0.9,0.4,0.4,0.4,0.9,0.5,0.7000000000000001,0.8741791631246009,0.908714185941214,0.7482447779076731
0.6000000000000001,0.6000000000000001,0.4,0.4,0.6000000000000001,0.6000000000000001,0.8,0.8,0.8735861350623451,0.9078191318381098,0.7482376741128305
0.6000000000000001,0.7000000000000001,0.5,0.5,0.4,0.6000000000000001,0.9,0.6000000000000001,0.8735833136679094,0.9079867370777787,0.748160793164379
0.4,0.9,0.6000000000000001,0.7000000000000001,0.8,0.9,0.4,0.4,0.8759985737627932,0.9108710245252877,0.7481511368346632
0.5,0.9,0.5,0.6000000000000001,0.5,0.6000000000000001,0.5,0.8,0.8761755240520864,0.911095573740737,0.7481420072800469
0.7000000000000001,0.7000000000000001,0.5,0.7000000000000001,0.6000000000000001,0.4,0.8,0.4,0.8739993766818049,0.908377890258309,0.7480789275932234
0.4,0.6000000000000001,0.5,0.7000000000000001,0.9,0.4,0.9,0.9,0.8751941191044867,0.9098824643219847,0.7480634835110183
0.4,0.6000000000000001,0.5,0.8,0.5,0.5,0.5,0.7000000000000001,0.8729626247272415,0.9070853989686973,0.7480398463458134
0.6000000000000001,0.9,0.4,0.6000000000000001,0.8,0.8,0.6000000000000001,0.5,0.8773064874560699,0.912558153626471,0.7479740892302961
0.5,0.9,0.5,0.4,0.6000000000000001,0.5,0.5,0.8,0.8752701466374598,0.9100122899550831,0.7479261729735627
0.9,0.7000000000000001,0.7000000000000001,0.8,0.6000000000000001,0.4,0.8,0.6000000000000001,0.8760992005029233,0.9110553395543269,0.7479194647298921
0.7000000000000001,0.8,0.5,0.4,0.7000000000000001,0.7000000000000001,0.6000000000000001,0.5,0.8773626185418697,0.9126446666564001,0.7479100615904515
0.6000000000000001,0.9,0.9,0.7000000000000001,0.7000000000000001,0.8,0.9,0.9,0.8785722491328596,0.9141660751557252,0.7479020837332464
0.8,0.9,0.9,0.4,0.9,0.4,0.7000000000000001,0.9,0.8791457263876314,0.9148898023802761,0.7478885483590187
0.7000000000000001,0.9,0.6000000000000001,0.5,0.5,0.9,0.7000000000000001,0.5,0.8752885962035191,0.9100501550487119,0.7478674104187591
0.5,0.6000000000000001,0.5,0.6000000000000001,0.9,0.6000000000000001,0.9,0.8,0.8768976098206217,0.9120888176641997,0.7477970722768844
0.6000000000000001,0.6000000000000001,0.4,0.7000000000000001,0.9,0.8,0.9,0.6000000000000001,0.8767223818953759,0.9118836046971842,0.7477375106668832
0.6000000000000001,0.5,0.6000000000000001,0.4,0.4,0.8,0.6000000000000001,0.9,0.8719045821076499,0.9059852452012908,0.7477321581968325
0.8,0.8,0.9,0.4,0.4,0.5,0.4,0.4,0.8728940913793591,0.9072299618647547,0.7477249722740029
0.7000000000000001,0.7000000000000001,0.6000000000000001,0.5,0.4,0.7000000000000001,0.5,0.5,0.8738186123201297,0.9083920041011116,0.7477219573236673
0.5,0.5,0.4,0.6000000000000001,0.8,0.7000000000000001,0.4,0.8,0.8735455364864372,0.9078979158711867,0.747718554891814
0.6000000000000001,0.8,0.5,0.7000000000000001,0.8,0.7000000000000001,0.8,0.9,0.8776127270559697,0.9130079651875994,0.7477135102438148
0.4,0.8,0.4,0.7000000000000001,0.4,0.7000000000000001,0.9,0.4,0.8731846693081342,0.9076057331586961,0.7476818640086689
0.9,0.5,0.7000000000000001,0.4,0.8,0.8,0.6000000000000001,0.6000000000000001,0.8752348815888309,0.9100395718435733,0.7476398600533194
0.8,0.8,0.8,0.5,0.9,0.7000000000000001,0.7000000000000001,0.4,0.8783469847560712,0.9139611370755634,0.7475900199168601
0.5,0.4,0.5,0.7000000000000001,0.8,0.8,0.8,0.4,0.8719433241764079,0.9060235524934642,0.7475723724669484
0.8,0.9,0.7000000000000001,0.5,0.8,0.6000000000000001,0.8,0.7000000000000001,0.8781528413355869,0.913729294358152,0.7475419384787066
0.4,0.8,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,0.5,0.87627844994345,0.9113756085798306,0.747539007768084
0.5,0.7000000000000001,0.6000000000000001,0.7000000000000001,0.9,0.7000000000000001,0.9,0.4,0.8778668274299115,0.9133784332812355,0.7475083373090773
0.5,0.6000000000000001,0.4,0.5,0.4,0.7000000000000001,0.5,0.6000000000000001,0.8712437666040022,0.9052219159492774,0.7474652802353383
0.7000000000000001,0.5,0.5,0.6000000000000001,0.4,0.6000000000000001,0.7000000000000001,0.6000000000000001,0.8728793596848254,0.9072768105618867,0.7474635597031842
0.8,0.8,0.7000000000000001,0.5,0.7000000000000001,0.4,0.4,0.9,0.8749798726679102,0.9097670685315642,0.7474486089669742
0.4,0.7000000000000001,0.5,0.8,0.7000000000000001,0.5,0.8,0.6000000000000001,0.8759386607422351,0.9109725291773237,0.7474440918305453
0.4,0.4,0.4,0.9,0.8,0.6000000000000001,0.7000000000000001,0.5,0.8725291716403774,0.9067952053127369,0.7474292874722409
0.5,0.9,0.5,0.8,0.8,0.9,0.9,0.7000000000000001,0.8779805995033059,0.913542724009945,0.7474228096898299
0.4,0.4,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.9,0.5,0.8,0.8726671640127485,0.9069715032092629,0.7474174234156111
0.8,0.9,0.8,0.4,0.4,0.5,0.8,0.5,0.8746921029836444,0.9095653825831082,0.7474172013635844
0.5,0.8,0.6000000000000001,0.8,0.6000000000000001,0.9,0.6000000000000001,0.9,0.8762750838502724,0.9114037073040794,0.7474097003053678
0.9,0.6000000000000001,0.7000000000000001,0.4,0.7000000000000001,0.4,0.6000000000000001,0.4,0.873592986886751,0.9080351378064572,0.7474080764791386
0.6000000000000001,0.7000000000000001,0.6000000000000001,0.8,0.7000000000000001,0.6000000000000001,0.9,0.5,0.8776180270182501,0.9130949691119021,0.7473921236253793
0.4,0.4,0.6000000000000001,0.7000000000000001,0.4,0.6000000000000001,0.7000000000000001,0.9,0.8704678914219385,0.9043621650823422,0.7473870814735332
0.6000000000000001,0.5,0.6000000000000001,0.9,0.6000000000000001,0.8,0.4,0.7000000000000001,0.8737013453694767,0.9081776957080541,0.7473822801762026
0.4,0.7000000000000001,0.4,0.9,0.5,0.6000000000000001,0.5,0.7000000000000001,0.8747771043966638,0.9095291792639162,0.7473813791137424
0.7000000000000001,0.9,0.4,0.7000000000000001,0.9,0.9,0.8,0.7000000000000001,0.8793861778121674,0.915326268084509,0.7473508073336583
0.6000000000000001,0.5,0.8,0.9,0.7000000000000001,0.7000000000000001,0.9,0.9,0.876009935995345,0.911098215738271,0.747299460273112
0.4,0.7000000000000001,0.4,0.5,0.4,0.6000000000000001,0.6000000000000001,0.4,0.8714519998063099,0.9055305288624428,0.7472770734528096
0.8,0.8,0.7000000000000001,0.4,0.5,0.9,0.4,0.5,0.8745688594029117,0.9093021528072784,0.747243180825345
0.8,0.8,0.7000000000000001,0.8,0.9,0.8,0.7000000000000001,0.5,0.8801254459397614,0.9162952600779237,0.7471892109279102
0.8,0.4,0.9,0.6000000000000001,0.6000000000000001,0.4,0.5,0.7000000000000001,0.871629757281534,0.9057442902264564,0.7471139390875643
0.6000000000000001,0.6000000000000001,0.5,0.4,0.6000000000000001,0.8,0.6000000000000001,0.8,0.8735393068403261,0.9080464529665861,0.7470931063370743
0.5,0.9,0.4,0.7000000000000001,0.4,0.7000000000000001,0.4,0.7000000000000001,0.8739529600908471,0.9087179947020341,0.7470930105484594
0.9,0.9,0.9,0.8,0.6000000000000001,0.4,0.8,0.8,0.877212632771966,0.9126668189992263,0.747067865180118
0.4,0.7000000000000001,0.5,0.4,0.7000000000000001,0.9,0.8,0.6000000000000001,0.8755207882480973,0.9105424459111209,0.7470648704126142
0.9,0.5,0.8,0.5,0.9,0.6000000000000001,0.4,0.7000000000000001,0.875671047536296,0.910737581375511,0.7470392898567362
0.4,0.7000000000000001,0.6000000000000001,0.5,0.9,0.9,0.6000000000000001,0.9,0.8766640724498507,0.9120056424548589,0.746956390226959
0.6000000000000001,0.4,0.4,0.5,0.5,0.7000000000000001,0.4,0.5,0.8688450906939412,0.9022963898919845,0.7469142887902284
0.9,0.5,0.8,0.4,0.4,0.8,0.5,0.8,0.8725016735567761,0.9069417231801482,0.746906266733108
0.4,0.7000000000000001,0.4,0.7000000000000001,0.9,0.9,0.9,0.7000000000000001,0.8770949511869113,0.9125594593858589,0.7469060254257522
0.4,0.7000000000000001,0.5,0.4,0.9,0.5,0.7000000000000001,0.9,0.8764586551665506,0.9117608788412185,0.74690334808738
0.5,0.5,0.4,0.7000000000000001,0.5,0.7000000000000001,0.6000000000000001,0.7000000000000001,0.8723598178586973,0.9066143454963014,0.7468953232861271
0.8,0.8,0.8,0.6000000000000001,0.8,0.5,0.5,0.9,0.8771895131901793,0.9126816232371665,0.7468924864271852
0.5,0.6000000000000001,0.4,0.6000000000000001,0.5,0.6000000000000001,0.7000000000000001,0.4,0.8720109983384207,0.9061977580084376,0.7468090678430209
0.8,0.6000000000000001,0.8,0.9,0.6000000000000001,0.4,0.8,0.8,0.8743219221740264,0.9091146827236783,0.7467523521560763
0.4,0.9,0.4,0.4,0.4,0.9,0.7000000000000001,0.4,0.8727820097610474,0.9073482276394785,0.7466887673855419
0.4,0.5,0.4,0.6000000000000001,0.5,0.8,0.7000000000000001,0.5,0.8713929997290017,0.9054576099656367,0.7466645938303154
0.8,0.4,0.8,0.8,0.8,0.5,0.8,0.5,0.873295303494368,0.9079505346467724,0.7466573155488305
0.7000000000000001,0.5,0.5,0.7000000000000001,0.5,0.8,0.4,0.6000000000000001,0.8724957483724479,0.9068482010246705,0.7466428691197882
0.4,0.5,0.4,0.8,0.4,0.7000000000000001,0.9,0.6000000000000001,0.8720104634388072,0.9063925551120435,0.7466349076810983
0.9,0.8,0.7000000000000001,0.9,0.8,0.8,0.9,0.8,0.8788043405120022,0.914798532724645,0.7465383711186259
0.5,0.8,0.5,0.8,0.6000000000000001,0.8,0.8,0.9,0.8760099159143726,0.9112895070433272,0.7465341941582456
0.5,0.8,0.5,0.8,0.7000000000000001,0.9,0.4,0.4,0.8753181895170068,0.9104208932238368,0.7465331460738328
0.8,0.5,0.8,0.4,0.4,0.5,0.8,0.4,0.8704688513510188,0.9044825128429889,0.7465294160235518
0.4,0.8,0.5,0.5,0.7000000000000001,0.8,0.4,0.9,0.8744963187379846,0.9093901979193786,0.7465265277677979
0.7000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.5,0.5,0.9,0.87319461940366,0.90777039340854,0.7464655003752776
0.4,0.7000000000000001,0.4,0.5,0.9,0.9,0.4,0.4,0.8741630513749324,0.9090015575344368,0.7464066240200344
0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.8,0.8719796288232505,0.9062614719721562,0.7463965993021705
0.8,0.6000000000000001,0.7000000000000001,0.5,0.7000000000000001,0.4,0.8,0.4,0.8728822178400888,0.9073964275004689,0.7463917366393746
0.8,0.7000000000000001,0.6000000000000001,0.5,0.8,0.4,0.6000000000000001,0.8,0.8751392959290553,0.9102354796418525,0.7463759692037697
0.5,0.9,0.4,0.6000000000000001,0.6000000000000001,0.7000000000000001,0.4,0.7000000000000001,0.8751402785852604,0.9102474131989096,0.7463331722237909
0.6000000000000001,0.9,0.4,0.7000000000000001,0.4,0.7000000000000001,0.9,0.8,0.8750846629185762,0.9103301353283018,0.7463305646900269
0.5,0.6000000000000001,0.4,0.4,0.9,0.8,0.5,0.9,0.8751211385323711,0.910225553818476,0.7463244426505206
0.4,0.6000000000000001,0.4,0.6000000000000001,0.4,0.9,0.6000000000000001,0.8,0.8713039566148423,0.9055856563780086,0.7463127366236589
0.5,0.9,0.4,0.9,0.7000000000000001,0.6000000000000001,0.8,0.8,0.8776581435913897,0.9134192635859766,0.7462965070477819
0.4,0.4,0.4,0.4,0.9,0.7000000000000001,0.5,0.9,0.8729766068868171,0.9076413466735129,0.7462928113161259
0.8,0.5,0.7000000000000001,0.4,0.4,0.6000000000000001,0.9,0.7000000000000001,0.8724501293632574,0.9070310646545926,0.7462899226922862
0.9,0.8,0.8,0.7000000000000001,0.6000000000000001,0.5,0.7000000000000001,0.5,0.8754971122939462,0.9107087607823098,0.7462806536948078
0.5,0.5,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.9,0.8733363251866463,0.9079972421367434,0.7462700906160044
0.6000000000000001,0.6000000000000001,0.4,0.7000000000000001,0.6000000000000001,0.8,0.8,0.8,0.873591380506254,0.9083238184381476,0.7462452828698805
0.5,0.4,0.4,0.5,0.5,0.9,0.4,0.4,0.8672183834521945,0.9004271243609631,0.7462181389191974
0.4,0.6000000000000001,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.9,0.8,0.5,0.874153218992462,0.909040822705462,0.7462001616093754
0.4,0.9,0.5,0.5,0.4,0.8,0.9,0.4,0.8726117511763157,0.9072574398223686,0.7461964730819148
0.9,0.5,0.9,0.4,0.9,0.7000000000000001,0.8,0.6000000000000001,0.8767736222656846,0.9123335097053873,0.746195342250743
0.9,0.8,0.8,0.6000000000000001,0.9,0.8,0.6000000000000001,0.9,0.8797163059093123,0.9160333660318228,0.7461811079349353
0.9,0.8,0.9,0.9,0.9,0.8,0.5,0.8,0.8804331447789788,0.9169409232828165,0.7461525571541626
0.4,0.7000000000000001,0.5,0.7000000000000001,0.6000000000000001,0.5,0.9,0.7000000000000001,0.8737915724931297,0.9085989820065076,0.7461504712622049
0.5,0.9,0.5,0.5,0.8,0.8,0.4,0.9,0.8752997155509012,0.9104976823918134,0.74613316898686
0.8,0.4,0.9,0.5,0.5,0.5,0.8,0.6000000000000001,0.8701131555891313,0.9040981694257854,0.7460784235430533
0.9,0.8,0.7000000000000001,0.5,0.5,0.7000000000000001,0.7000000000000001,0.4,0.8746034779386541,0.9096369506899699,0.7460779263278207
0.4,0.7000000000000001,0.4,0.6000000000000001,0.9,0.5,0.7000000000000001,0.9,0.876141779962954,0.911572368903102,0.7460652831583596
0.8,0.9,0.7000000000000001,0.8,0.6000000000000001,0.4,0.7000000000000001,0.4,0.8759248817806843,0.9113004773159271,0.7460630683961434
0.6000000000000001,0.6000000000000001,0.5,0.5,0.9,0.7000000000000001,0.9,0.5,0.875456623187117,0.9107138535507959,0.7460568495475258
0.8,0.5,0.9,0.7000000000000001,0.4,0.4,0.8,0.4,0.8707402441245391,0.9049545719853708,0.7460047626575637
0.6000000000000001,0.5,0.5,0.4,0.6000000000000001,0.6000000000000001,0.9,0.5,0.8723939491256976,0.906881991074919,0.7459962297765852
